timestamp,high_eurusd,high_audusd,high_eurgbp,high_gbpusd,high_nzdusd,high_usdchf,high_usdjpy
2023-04-24 00:00:00,1.09904,0.66968,0.88321,1.24442,0.61404,1.09904,1.09904
2023-04-24 01:00:00,1.09928,0.66967,0.8833,1.2446,0.61417,1.09928,1.09928
2023-04-24 02:00:00,1.09956,0.66971,0.88332,1.24519,0.61453,1.09956,1.09956
2023-04-24 03:00:00,1.09945,0.66948,0.8837,1.2448,0.61443,1.09945,1.09945
2023-04-24 04:00:00,1.09944,0.66948,0.88329,1.245,0.61465,1.09944,1.09944
2023-04-24 05:00:00,1.09903,0.66882,0.8832,1.24455,0.61429,1.09903,1.09903
2023-04-24 06:00:00,1.09843,0.66828,0.8832,1.2441,0.6137,1.09843,1.09843
2023-04-24 07:00:00,1.09822,0.66801,0.88325,1.24365,0.61369,1.09822,1.09822
2023-04-24 08:00:00,1.09807,0.66763,0.88341,1.24356,0.6137,1.09807,1.09807
2023-04-24 09:00:00,1.0986,0.6677,0.88422,1.24295,0.61365,1.0986,1.0986
2023-04-24 10:00:00,1.09877,0.66847,0.8839,1.24444,0.61476,1.09877,1.09877
2023-04-24 11:00:00,1.1009,0.66894,0.8841,1.24523,0.61505,1.1009,1.1009
2023-04-24 12:00:00,1.10199,0.66942,0.88564,1.24585,0.61544,1.10199,1.10199
2023-04-24 13:00:00,1.10166,0.66833,0.88536,1.24518,0.61446,1.10166,1.10166
2023-04-24 14:00:00,1.1017,0.66844,0.88553,1.24479,0.6144,1.1017,1.1017
2023-04-24 15:00:00,1.10245,0.66881,0.88518,1.24549,0.61488,1.10245,1.10245
2023-04-24 16:00:00,1.10308,0.66864,0.88591,1.24563,0.61494,1.10308,1.10308
2023-04-24 17:00:00,1.10364,0.66973,0.88592,1.24689,0.61547,1.10364,1.10364
2023-04-24 18:00:00,1.10317,0.66954,0.88526,1.24625,0.61523,1.10317,1.10317
2023-04-24 19:00:00,1.10336,0.66848,0.88518,1.24695,0.61498,1.10336,1.10336
2023-04-24 20:00:00,1.10478,0.66923,0.88526,1.24845,0.61594,1.10478,1.10478
2023-04-24 21:00:00,1.10495,0.66935,0.8851,1.24848,0.61663,1.10495,1.10495
2023-04-24 22:00:00,1.10464,0.66945,0.88498,1.24833,0.61663,1.10464,1.10464
2023-04-24 23:00:00,1.10447,0.66957,0.88481,1.24862,0.61679,1.10447,1.10447
2023-04-25 00:00:00,1.10475,0.66944,0.88495,1.24855,0.61662,1.10475,1.10475
2023-04-25 01:00:00,1.10514,0.66993,0.88482,1.24937,0.61736,1.10514,1.10514
2023-04-25 02:00:00,1.10566,0.67044,0.88468,1.24992,0.61756,1.10566,1.10566
2023-04-25 03:00:00,1.10664,0.6705,0.88507,1.25063,0.61792,1.10664,1.10664
2023-04-25 04:00:00,1.10665,0.67038,0.88493,1.25061,0.61871,1.10665,1.10665
2023-04-25 05:00:00,1.10565,0.66903,0.88522,1.24951,0.61759,1.10565,1.10565
2023-04-25 06:00:00,1.10564,0.66838,0.88531,1.24907,0.61751,1.10564,1.10564
2023-04-25 07:00:00,1.10582,0.66792,0.88574,1.24874,0.61709,1.10582,1.10582
2023-04-25 08:00:00,1.10538,0.66808,0.88561,1.24835,0.6172,1.10538,1.10538
2023-04-25 09:00:00,1.10559,0.66871,0.88604,1.24905,0.61753,1.10559,1.10559
2023-04-25 10:00:00,1.10511,0.66842,0.88573,1.24775,0.61718,1.10511,1.10511
2023-04-25 11:00:00,1.10406,0.66657,0.88553,1.24735,0.61669,1.10406,1.10406
2023-04-25 12:00:00,1.10435,0.66699,0.8854,1.2477,0.61727,1.10435,1.10435
2023-04-25 13:00:00,1.10354,0.66696,0.88483,1.24785,0.61723,1.10354,1.10354
2023-04-25 14:00:00,1.10232,0.66615,0.88648,1.24548,0.61684,1.10232,1.10232
2023-04-25 15:00:00,1.10288,0.66591,0.88696,1.24418,0.61668,1.10288,1.10288
2023-04-25 16:00:00,1.10182,0.6655,0.8875,1.24267,0.61654,1.10182,1.10182
2023-04-25 17:00:00,1.10032,0.66383,0.8867,1.24188,0.61528,1.10032,1.10032
2023-04-25 18:00:00,1.09869,0.66342,0.8856,1.24112,0.61491,1.09869,1.09869
2023-04-25 19:00:00,1.0973,0.66265,0.88508,1.24015,0.61431,1.0973,1.0973
2023-04-25 20:00:00,1.09722,0.66258,0.88471,1.24069,0.61438,1.09722,1.09722
2023-04-25 21:00:00,1.09732,0.66199,0.88442,1.241,0.61397,1.09732,1.09732
2023-04-25 22:00:00,1.09757,0.66236,0.88447,1.24132,0.61405,1.09757,1.09757
2023-04-25 23:00:00,1.0975,0.66265,0.8845,1.24116,0.61405,1.0975,1.0975
2023-04-26 00:00:00,1.09747,0.66289,0.88436,1.24121,0.61396,1.09747,1.09747
2023-04-26 01:00:00,1.09796,0.66377,0.88451,1.24176,0.61478,1.09796,1.09796
2023-04-26 02:00:00,1.098,0.66375,0.88442,1.24155,0.61476,1.098,1.098
2023-04-26 03:00:00,1.09796,0.66387,0.88462,1.24169,0.61484,1.09796,1.09796
2023-04-26 04:00:00,1.0978,0.66344,0.8845,1.2418,0.61484,1.0978,1.0978
2023-04-26 05:00:00,1.09784,0.66259,0.88423,1.2418,0.61477,1.09784,1.09784
2023-04-26 06:00:00,1.0978,0.66199,0.88416,1.24174,0.61368,1.0978,1.0978
2023-04-26 07:00:00,1.09813,0.66123,0.8841,1.24248,0.61353,1.09813,1.09813
2023-04-26 08:00:00,1.099,0.66143,0.88417,1.2431,0.61362,1.099,1.099
2023-04-26 09:00:00,1.10111,0.6616,0.8848,1.24467,0.61425,1.10111,1.10111
2023-04-26 10:00:00,1.10254,0.66175,0.88504,1.2461,0.61446,1.10254,1.10254
2023-04-26 11:00:00,1.10425,0.66114,0.88564,1.24783,0.61389,1.10425,1.10425
2023-04-26 12:00:00,1.10538,0.66061,0.88587,1.24838,0.61309,1.10538,1.10538
2023-04-26 13:00:00,1.10621,0.66113,0.88622,1.24901,0.61388,1.10621,1.10621
2023-04-26 14:00:00,1.10578,0.66145,0.88632,1.2488,0.6134,1.10578,1.10578
2023-04-26 15:00:00,1.10569,0.66089,0.88641,1.24767,0.61325,1.10569,1.10569
2023-04-26 16:00:00,1.1095,0.66176,0.8872,1.25148,0.61436,1.1095,1.1095
2023-04-26 17:00:00,1.10854,0.6615,0.88732,1.24976,0.61397,1.10854,1.10854
2023-04-26 18:00:00,1.10563,0.66187,0.88581,1.24899,0.61358,1.10563,1.10563
2023-04-26 19:00:00,1.10522,0.6615,0.88562,1.24862,0.61331,1.10522,1.10522
2023-04-26 20:00:00,1.10416,0.66092,0.88566,1.24743,0.61257,1.10416,1.10416
2023-04-26 21:00:00,1.10392,0.66016,0.88621,1.24647,0.61191,1.10392,1.10392
2023-04-26 22:00:00,1.10404,0.65998,0.88619,1.24653,0.61184,1.10404,1.10404
2023-04-26 23:00:00,1.10412,0.66039,0.88564,1.24695,0.61166,1.10412,1.10412
2023-04-27 00:00:00,1.10415,0.6605,0.88564,1.24678,0.61162,1.10415,1.10415
2023-04-27 01:00:00,1.10438,0.6608,0.88563,1.24704,0.61186,1.10438,1.10438
2023-04-27 02:00:00,1.10459,0.66108,0.8857,1.24726,0.6121,1.10459,1.10459
2023-04-27 03:00:00,1.1047,0.66086,0.88586,1.24731,0.61243,1.1047,1.1047
2023-04-27 04:00:00,1.10487,0.66088,0.88586,1.24735,0.61331,1.10487,1.10487
2023-04-27 05:00:00,1.10532,0.66128,0.8861,1.2475,0.61375,1.10532,1.10532
2023-04-27 06:00:00,1.10534,0.66094,0.88605,1.24772,0.61377,1.10534,1.10534
2023-04-27 07:00:00,1.10544,0.6616,0.88611,1.24763,0.61432,1.10544,1.10544
2023-04-27 08:00:00,1.10629,0.66349,0.88611,1.24877,0.61549,1.10629,1.10629
2023-04-27 09:00:00,1.1061,0.66327,0.8868,1.24842,0.61546,1.1061,1.1061
2023-04-27 10:00:00,1.1058,0.6629,0.8868,1.24749,0.61518,1.1058,1.1058
2023-04-27 11:00:00,1.10589,0.66234,0.88673,1.24776,0.61529,1.10589,1.10589
2023-04-27 12:00:00,1.10552,0.66199,0.887,1.24733,0.61562,1.10552,1.10552
2023-04-27 13:00:00,1.10471,0.66191,0.88717,1.24667,0.61495,1.10471,1.10471
2023-04-27 14:00:00,1.10493,0.66228,0.88587,1.24789,0.61544,1.10493,1.10493
2023-04-27 15:00:00,1.10566,0.663,0.88529,1.24983,0.61599,1.10566,1.10566
2023-04-27 16:00:00,1.10242,0.66145,0.88479,1.24618,0.61401,1.10242,1.10242
2023-04-27 17:00:00,1.10227,0.66221,0.88396,1.24768,0.61415,1.10227,1.10227
2023-04-27 18:00:00,1.10263,0.6623,0.88352,1.24931,0.61388,1.10263,1.10263
2023-04-27 19:00:00,1.10198,0.66152,0.88339,1.2477,0.61337,1.10198,1.10198
2023-04-27 20:00:00,1.10242,0.66305,0.88325,1.24875,0.61459,1.10242,1.10242
2023-04-27 21:00:00,1.10268,0.66309,0.88298,1.24933,0.61469,1.10268,1.10268
2023-04-27 22:00:00,1.10293,0.66323,0.8827,1.24965,0.61477,1.10293,1.10293
2023-04-27 23:00:00,1.10291,0.66308,0.88264,1.24994,0.61467,1.10291,1.10291
2023-04-28 00:00:00,1.10271,0.6628,0.88242,1.2499,0.61473,1.10271,1.10271
2023-04-28 01:00:00,1.10285,0.66297,0.88265,1.24965,0.61473,1.10285,1.10285
2023-04-28 02:00:00,1.10334,0.66312,0.88287,1.24974,0.61476,1.10334,1.10334
2023-04-28 03:00:00,1.10391,0.66356,0.88342,1.24994,0.61523,1.10391,1.10391
2023-04-28 04:00:00,1.10342,0.66416,0.883,1.25033,0.61591,1.10342,1.10342
2023-04-28 05:00:00,1.10264,0.66374,0.88245,1.24954,0.61568,1.10264,1.10264
2023-04-28 06:00:00,1.10208,0.66335,0.88214,1.24957,0.61569,1.10208,1.10208
2023-04-28 07:00:00,1.10214,0.663,0.88246,1.24961,0.61539,1.10214,1.10214
2023-04-28 08:00:00,1.10218,0.66196,0.88309,1.24914,0.61458,1.10218,1.10218
2023-04-28 09:00:00,1.10358,0.66135,0.8839,1.24861,0.61465,1.10358,1.10358
2023-04-28 10:00:00,1.10246,0.66035,0.88348,1.24909,0.614,1.10246,1.10246
2023-04-28 11:00:00,1.10093,0.65968,0.8824,1.24932,0.61388,1.10093,1.10093
2023-04-28 12:00:00,1.09934,0.65856,0.88275,1.2468,0.6132,1.09934,1.09934
2023-04-28 13:00:00,1.0998,0.65928,0.88242,1.24785,0.61455,1.0998,1.0998
2023-04-28 14:00:00,1.09878,0.65872,0.88151,1.2476,0.6151,1.09878,1.09878
2023-04-28 15:00:00,1.09949,0.65921,0.88069,1.24902,0.61533,1.09949,1.09949
2023-04-28 16:00:00,1.10151,0.65974,0.88031,1.25182,0.61638,1.10151,1.10151
2023-04-28 17:00:00,1.10408,0.66086,0.87939,1.2572,0.61776,1.10408,1.10408
2023-04-28 18:00:00,1.10444,0.66163,0.87854,1.258,0.61851,1.10444,1.10444
2023-04-28 19:00:00,1.10403,0.66173,0.87757,1.25831,0.61871,1.10403,1.10403
2023-04-28 20:00:00,1.10305,0.66166,0.87742,1.25747,0.61856,1.10305,1.10305
2023-04-28 21:00:00,1.10254,0.66165,0.87713,1.25741,0.61866,1.10254,1.10254
2023-04-28 22:00:00,1.10203,0.66168,0.87718,1.25673,0.61869,1.10203,1.10203
2023-04-28 23:00:00,1.10197,0.66184,0.87695,1.2569,0.61868,1.10197,1.10197
2023-05-01 00:00:00,1.10224,0.66166,0.87686,1.25688,0.61846,1.10224,1.10224
2023-05-01 01:00:00,1.10203,0.66143,0.87695,1.2569,0.6183,1.10203,1.10203
2023-05-01 02:00:00,1.1013,0.66153,0.87691,1.25629,0.61758,1.1013,1.1013
2023-05-01 03:00:00,1.10139,0.662,0.87699,1.25612,0.61762,1.10139,1.10139
2023-05-01 04:00:00,1.1008,0.66229,0.87645,1.25604,0.61774,1.1008,1.1008
2023-05-01 05:00:00,1.10076,0.66215,0.87639,1.25618,0.61782,1.10076,1.10076
2023-05-01 06:00:00,1.10135,0.66358,0.87655,1.25682,0.61852,1.10135,1.10135
2023-05-01 07:00:00,1.10138,0.66397,0.87657,1.25683,0.61886,1.10138,1.10138
2023-05-01 08:00:00,1.10084,0.66408,0.87685,1.2557,0.61876,1.10084,1.10084
2023-05-01 09:00:00,1.10061,0.66413,0.87685,1.25545,0.61894,1.10061,1.10061
2023-05-01 10:00:00,1.10053,0.66443,0.87774,1.25518,0.61898,1.10053,1.10053
2023-05-01 11:00:00,1.10028,0.66393,0.87815,1.25385,0.61826,1.10028,1.10028
2023-05-01 12:00:00,1.1004,0.66399,0.87854,1.25296,0.61794,1.1004,1.1004
2023-05-01 13:00:00,1.1009,0.66412,0.87883,1.25335,0.6181,1.1009,1.1009
2023-05-01 14:00:00,1.10136,0.66421,0.87942,1.25358,0.61811,1.10136,1.10136
2023-05-01 15:00:00,1.10333,0.66608,0.87942,1.25567,0.61992,1.10333,1.10333
2023-05-01 16:00:00,1.10351,0.66676,0.87898,1.2559,0.61993,1.10351,1.10351
2023-05-01 17:00:00,1.1017,0.66598,0.8784,1.25425,0.61885,1.1017,1.1017
2023-05-01 18:00:00,1.09816,0.66484,0.87833,1.25215,0.6178,1.09816,1.09816
2023-05-01 19:00:00,1.0971,0.66376,0.87858,1.24965,0.61704,1.0971,1.0971
2023-05-01 20:00:00,1.09716,0.6637,0.8782,1.24952,0.617,1.09716,1.09716
2023-05-01 21:00:00,1.09751,0.66366,0.8786,1.24947,0.61705,1.09751,1.09751
2023-05-01 22:00:00,1.0973,0.66296,0.87855,1.24925,0.6165,1.0973,1.0973
2023-05-01 23:00:00,1.09757,0.66305,0.8786,1.24936,0.61663,1.09757,1.09757
2023-05-02 00:00:00,1.09758,0.66295,0.8784,1.24961,0.61677,1.09758,1.09758
2023-05-02 01:00:00,1.09757,0.66309,0.87857,1.2495,0.617,1.09757,1.09757
2023-05-02 02:00:00,1.09737,0.66299,0.87865,1.24923,0.61714,1.09737,1.09737
2023-05-02 03:00:00,1.09786,0.66319,0.87884,1.24969,0.61732,1.09786,1.09786
2023-05-02 04:00:00,1.09938,0.6641,0.87892,1.25115,0.61854,1.09938,1.09938
2023-05-02 05:00:00,1.09909,0.66345,0.8792,1.25028,0.61843,1.09909,1.09909
2023-05-02 06:00:00,1.09881,0.66346,0.87901,1.25013,0.61823,1.09881,1.09881
2023-05-02 07:00:00,1.09887,0.66974,0.87901,1.25023,0.61943,1.09887,1.09887
2023-05-02 08:00:00,1.09922,0.67093,0.87908,1.25061,0.61965,1.09922,1.09922
2023-05-02 09:00:00,1.09942,0.67166,0.8797,1.25046,0.62035,1.09942,1.09942
2023-05-02 10:00:00,1.10061,0.67151,0.87978,1.25111,0.62048,1.10061,1.10061
2023-05-02 11:00:00,1.09862,0.67014,0.87996,1.24899,0.61984,1.09862,1.09862
2023-05-02 12:00:00,1.09813,0.66993,0.88023,1.24773,0.61962,1.09813,1.09813
2023-05-02 13:00:00,1.09596,0.66905,0.87921,1.24707,0.61949,1.09596,1.09596
2023-05-02 14:00:00,1.09758,0.67039,0.87936,1.24838,0.62176,1.09758,1.09758
2023-05-02 15:00:00,1.09702,0.67005,0.87976,1.24801,0.62141,1.09702,1.09702
2023-05-02 16:00:00,1.09587,0.66892,0.88053,1.24651,0.62033,1.09587,1.09587
2023-05-02 17:00:00,1.09925,0.66928,0.88117,1.24888,0.62114,1.09925,1.09925
2023-05-02 18:00:00,1.0997,0.66688,0.88201,1.24737,0.62065,1.0997,1.0997
2023-05-02 19:00:00,1.10026,0.66702,0.88196,1.24818,0.62104,1.10026,1.10026
2023-05-02 20:00:00,1.10031,0.66725,0.88196,1.2478,0.62113,1.10031,1.10031
2023-05-02 21:00:00,1.10012,0.66662,0.88226,1.24727,0.62084,1.10012,1.10012
2023-05-02 22:00:00,1.10074,0.66672,0.88243,1.24765,0.62095,1.10074,1.10074
2023-05-02 23:00:00,1.10063,0.66664,0.8823,1.24758,0.62095,1.10063,1.10063
2023-05-03 00:00:00,1.10026,0.66639,0.88245,1.24701,0.62076,1.10026,1.10026
2023-05-03 01:00:00,1.10059,0.66655,0.88253,1.24715,0.62215,1.10059,1.10059
2023-05-03 02:00:00,1.10133,0.66727,0.88269,1.24775,0.62302,1.10133,1.10133
2023-05-03 03:00:00,1.10199,0.66715,0.88275,1.24832,0.62265,1.10199,1.10199
2023-05-03 04:00:00,1.10237,0.66709,0.88274,1.24888,0.6242,1.10237,1.10237
2023-05-03 05:00:00,1.10253,0.66758,0.88291,1.24886,0.6249,1.10253,1.10253
2023-05-03 06:00:00,1.10293,0.66735,0.8829,1.24927,0.62419,1.10293,1.10293
2023-05-03 07:00:00,1.1029,0.66691,0.88289,1.24919,0.62379,1.1029,1.1029
2023-05-03 08:00:00,1.10259,0.66703,0.8827,1.24916,0.62356,1.10259,1.10259
2023-05-03 09:00:00,1.10313,0.6669,0.88262,1.25039,0.62367,1.10313,1.10313
2023-05-03 10:00:00,1.10408,0.66704,0.88223,1.25224,0.62376,1.10408,1.10408
2023-05-03 11:00:00,1.10463,0.66648,0.88201,1.25329,0.62375,1.10463,1.10463
2023-05-03 12:00:00,1.10464,0.66614,0.88262,1.25242,0.62358,1.10464,1.10464
2023-05-03 13:00:00,1.10401,0.66651,0.88224,1.25191,0.62293,1.10401,1.10401
2023-05-03 14:00:00,1.1043,0.66714,0.88298,1.25274,0.62358,1.1043,1.1043
2023-05-03 15:00:00,1.10431,0.6669,0.88347,1.25116,0.62357,1.10431,1.10431
2023-05-03 16:00:00,1.10429,0.66664,0.88327,1.25134,0.6227,1.10429,1.10429
2023-05-03 17:00:00,1.10588,0.66763,0.88261,1.25329,0.62384,1.10588,1.10588
2023-05-03 18:00:00,1.10581,0.66758,0.88207,1.25527,0.62386,1.10581,1.10581
2023-05-03 19:00:00,1.10525,0.6682,0.88076,1.2554,0.6243,1.10525,1.10525
2023-05-03 20:00:00,1.10527,0.66854,0.88026,1.25631,0.62453,1.10527,1.10527
2023-05-03 21:00:00,1.10908,0.67026,0.88116,1.25893,0.62602,1.10908,1.10908
2023-05-03 22:00:00,1.10632,0.66856,0.881,1.25635,0.62388,1.10632,1.10632
2023-05-03 23:00:00,1.10603,0.66756,0.88065,1.25635,0.62299,1.10603,1.10603
2023-05-04 00:00:00,1.10658,0.6673,0.881,1.25677,0.62294,1.10658,1.10658
2023-05-04 01:00:00,1.10778,0.66723,0.88142,1.25765,0.62282,1.10778,1.10778
2023-05-04 02:00:00,1.10722,0.66469,0.88091,1.25715,0.62132,1.10722,1.10722
2023-05-04 03:00:00,1.10868,0.66607,0.8809,1.25916,0.62241,1.10868,1.10868
2023-05-04 04:00:00,1.10837,0.66737,0.88072,1.25902,0.62427,1.10837,1.10837
2023-05-04 05:00:00,1.10872,0.66934,0.88076,1.25896,0.62469,1.10872,1.10872
2023-05-04 06:00:00,1.10853,0.66926,0.88086,1.25891,0.62468,1.10853,1.10853
2023-05-04 07:00:00,1.10868,0.66964,0.88081,1.259,0.62524,1.10868,1.10868
2023-05-04 08:00:00,1.10872,0.66988,0.88077,1.259,0.62537,1.10872,1.10872
2023-05-04 09:00:00,1.10912,0.6691,0.88132,1.25927,0.62487,1.10912,1.10912
2023-05-04 10:00:00,1.10762,0.66774,0.88124,1.25793,0.6249,1.10762,1.10762
2023-05-04 11:00:00,1.10575,0.66734,0.87987,1.25699,0.62436,1.10575,1.10575
2023-05-04 12:00:00,1.10556,0.66759,0.87946,1.25771,0.62473,1.10556,1.10556
2023-05-04 13:00:00,1.10628,0.66819,0.88002,1.25785,0.6258,1.10628,1.10628
2023-05-04 14:00:00,1.10761,0.66819,0.88036,1.25852,0.62732,1.10761,1.10761
2023-05-04 15:00:00,1.10826,0.66804,0.8807,1.2585,0.62712,1.10826,1.10826
2023-05-04 16:00:00,1.10552,0.66765,0.8791,1.25756,0.62692,1.10552,1.10552
2023-05-04 17:00:00,1.10376,0.66762,0.87685,1.25981,0.62743,1.10376,1.10376
2023-05-04 18:00:00,1.10128,0.66795,0.87577,1.25813,0.62853,1.10128,1.10128
2023-05-04 19:00:00,1.103,0.67001,0.87577,1.25979,0.62972,1.103,1.103
2023-05-04 20:00:00,1.1031,0.67057,0.87581,1.25972,0.6298,1.1031,1.1031
2023-05-04 21:00:00,1.1022,0.67044,0.87587,1.25884,0.62935,1.1022,1.1022
2023-05-04 22:00:00,1.10196,0.66976,0.8761,1.25814,0.62873,1.10196,1.10196
2023-05-04 23:00:00,1.1015,0.66931,0.87619,1.25744,0.62808,1.1015,1.1015
2023-05-05 00:00:00,1.10139,0.66927,0.87606,1.25752,0.62803,1.10139,1.10139
2023-05-05 01:00:00,1.10209,0.66987,0.8762,1.25816,0.62855,1.10209,1.10209
2023-05-05 02:00:00,1.10239,0.67025,0.87621,1.2584,0.6291,1.10239,1.10239
2023-05-05 03:00:00,1.10291,0.67053,0.87631,1.25871,0.62963,1.10291,1.10291
2023-05-05 04:00:00,1.10366,0.67157,0.87653,1.25965,0.63113,1.10366,1.10366
2023-05-05 05:00:00,1.10366,0.67219,0.87675,1.25915,0.6306,1.10366,1.10366
2023-05-05 06:00:00,1.10441,0.67358,0.87626,1.26135,0.63123,1.10441,1.10441
2023-05-05 07:00:00,1.10444,0.67367,0.87599,1.26113,0.63122,1.10444,1.10444
2023-05-05 08:00:00,1.10458,0.67413,0.87617,1.26106,0.63157,1.10458,1.10458
2023-05-05 09:00:00,1.10463,0.6743,0.87608,1.26335,0.63122,1.10463,1.10463
2023-05-05 10:00:00,1.10473,0.67435,0.875,1.26306,0.63112,1.10473,1.10473
2023-05-05 11:00:00,1.10313,0.67323,0.87522,1.26108,0.62973,1.10313,1.10313
2023-05-05 12:00:00,1.10314,0.67291,0.87527,1.2609,0.62973,1.10314,1.10314
2023-05-05 13:00:00,1.10306,0.67319,0.8748,1.26153,0.63011,1.10306,1.10306
2023-05-05 14:00:00,1.10252,0.67333,0.87429,1.26169,0.63015,1.10252,1.10252
2023-05-05 15:00:00,1.1018,0.67244,0.87452,1.26081,0.62985,1.1018,1.1018
2023-05-05 16:00:00,1.09956,0.67329,0.87343,1.25979,0.62909,1.09956,1.09956
2023-05-05 17:00:00,1.10075,0.67463,0.87278,1.262,0.62931,1.10075,1.10075
2023-05-05 18:00:00,1.10263,0.67482,0.87267,1.26519,0.62994,1.10263,1.10263
2023-05-05 19:00:00,1.10361,0.6754,0.87249,1.26517,0.63044,1.10361,1.10361
2023-05-05 20:00:00,1.10341,0.6756,0.87259,1.26469,0.63041,1.10341,1.10341
2023-05-05 21:00:00,1.10264,0.67565,0.87227,1.26427,0.63049,1.10264,1.10264
2023-05-05 22:00:00,1.10259,0.67543,0.8724,1.26413,0.63017,1.10259,1.10259
2023-05-05 23:00:00,1.10193,0.67534,0.87237,1.26364,0.62943,1.10193,1.10193
2023-05-08 00:00:00,1.1022,0.67534,0.87234,1.26354,0.62947,1.1022,1.1022
2023-05-08 01:00:00,1.1022,0.67548,0.8726,1.26354,0.63012,1.1022,1.1022
2023-05-08 02:00:00,1.10212,0.67545,0.87259,1.26322,0.63031,1.10212,1.10212
2023-05-08 03:00:00,1.10248,0.67532,0.87252,1.26363,0.63036,1.10248,1.10248
2023-05-08 04:00:00,1.10316,0.6754,0.8728,1.26401,0.63035,1.10316,1.10316
2023-05-08 05:00:00,1.10366,0.67641,0.8728,1.26456,0.6304,1.10366,1.10366
2023-05-08 06:00:00,1.10394,0.67697,0.87294,1.26464,0.63062,1.10394,1.10394
2023-05-08 07:00:00,1.10437,0.67745,0.87297,1.26531,0.63138,1.10437,1.10437
2023-05-08 08:00:00,1.10439,0.67771,0.87299,1.26523,0.63176,1.10439,1.10439
2023-05-08 09:00:00,1.105,0.67879,0.87329,1.26568,0.63278,1.105,1.105
2023-05-08 10:00:00,1.10497,0.6789,0.87462,1.26535,0.633,1.10497,1.10497
2023-05-08 11:00:00,1.10532,0.67899,0.87447,1.26509,0.63279,1.10532,1.10532
2023-05-08 12:00:00,1.10386,0.67884,0.8734,1.26441,0.63331,1.10386,1.10386
2023-05-08 13:00:00,1.10497,0.67938,0.87314,1.2668,0.63457,1.10497,1.10497
2023-05-08 14:00:00,1.1051,0.67964,0.87281,1.26667,0.63486,1.1051,1.1051
2023-05-08 15:00:00,1.10406,0.67961,0.87276,1.26544,0.63508,1.10406,1.10406
2023-05-08 16:00:00,1.10437,0.68031,0.87294,1.26543,0.63587,1.10437,1.10437
2023-05-08 17:00:00,1.10435,0.68013,0.87282,1.26541,0.63592,1.10435,1.10435
2023-05-08 18:00:00,1.1023,0.67931,0.87255,1.26369,0.63541,1.1023,1.1023
2023-05-08 19:00:00,1.10286,0.67927,0.87263,1.26388,0.63539,1.10286,1.10286
2023-05-08 20:00:00,1.10287,0.67894,0.87244,1.26441,0.6352,1.10287,1.10287
2023-05-08 21:00:00,1.10151,0.67866,0.87241,1.26312,0.63498,1.10151,1.10151
2023-05-08 22:00:00,1.10073,0.67858,0.87242,1.26185,0.63489,1.10073,1.10073
2023-05-08 23:00:00,1.10042,0.67825,0.8721,1.26194,0.63468,1.10042,1.10042
2023-05-09 00:00:00,1.10055,0.67799,0.87211,1.26221,0.63446,1.10055,1.10055
2023-05-09 01:00:00,1.10034,0.67822,0.87222,1.26197,0.63463,1.10034,1.10034
2023-05-09 02:00:00,1.10019,0.67825,0.87205,1.26174,0.63485,1.10019,1.10019
2023-05-09 03:00:00,1.09969,0.6781,0.87186,1.26126,0.63395,1.09969,1.09969
2023-05-09 04:00:00,1.09944,0.67815,0.87159,1.26156,0.63397,1.09944,1.09944
2023-05-09 05:00:00,1.09921,0.67828,0.87155,1.26151,0.63347,1.09921,1.09921
2023-05-09 06:00:00,1.09935,0.67842,0.87146,1.26173,0.63386,1.09935,1.09935
2023-05-09 07:00:00,1.09949,0.67862,0.87141,1.26178,0.63442,1.09949,1.09949
2023-05-09 08:00:00,1.09937,0.67851,0.8715,1.26167,0.63424,1.09937,1.09937
2023-05-09 09:00:00,1.10002,0.67771,0.87158,1.2639,0.63387,1.10002,1.10002
2023-05-09 10:00:00,1.09998,0.67694,0.87121,1.26352,0.63337,1.09998,1.09998
2023-05-09 11:00:00,1.09857,0.67618,0.87118,1.26162,0.63348,1.09857,1.09857
2023-05-09 12:00:00,1.09839,0.67633,0.87075,1.26243,0.63377,1.09839,1.09839
2023-05-09 13:00:00,1.09837,0.67646,0.87031,1.26244,0.63379,1.09837,1.09837
2023-05-09 14:00:00,1.09822,0.67673,0.87032,1.2622,0.63418,1.09822,1.09822
2023-05-09 15:00:00,1.09666,0.67619,0.87061,1.26023,0.63305,1.09666,1.09666
2023-05-09 16:00:00,1.0963,0.6763,0.87009,1.26099,0.63311,1.0963,1.0963
2023-05-09 17:00:00,1.09639,0.67643,0.86974,1.26189,0.63308,1.09639,1.09639
2023-05-09 18:00:00,1.09597,0.67556,0.86885,1.26205,0.63267,1.09597,1.09597
2023-05-09 19:00:00,1.09604,0.67573,0.86897,1.26226,0.6328,1.09604,1.09604
2023-05-09 20:00:00,1.09642,0.67618,0.86873,1.26255,0.63336,1.09642,1.09642
2023-05-09 21:00:00,1.0972,0.67656,0.86893,1.26285,0.63373,1.0972,1.0972
2023-05-09 22:00:00,1.09692,0.67639,0.86909,1.26231,0.63355,1.09692,1.09692
2023-05-09 23:00:00,1.09634,0.67628,0.86867,1.26234,0.63356,1.09634,1.09634
2023-05-10 00:00:00,1.09643,0.67623,0.86865,1.26231,0.63363,1.09643,1.09643
2023-05-10 01:00:00,1.09667,0.67639,0.86862,1.26263,0.63385,1.09667,1.09667
2023-05-10 02:00:00,1.09684,0.67665,0.86862,1.26276,0.63395,1.09684,1.09684
